ID	name	type	state	intNum	group	affected_organism
DB14387	Influenza B virus B/Texas/6/2011 hemagglutinin antigen (formaldehyde inactivated)	biotech	NA	0	approved	unknown
DB14388	Bordetella pertussis toxoid antigen (formaldehyde inactivated)	biotech	NA	0	approved	unknown
DB14389	Influenza A virus A/Texas/50/2012 X-223A (H3N2) hemagglutinin antigen (formaldehyde inactivated)	biotech	NA	0	approved	unknown
DB14390	Influenza B virus B/Massachusetts/2/2012 hemagglutinin antigen (formaldehyde inactivated)	biotech	NA	0	approved	unknown
DB14391	Influenza A virus A/Christchurch/16/2010 NIB-74 (H1N1) hemagglutinin antigen (propiolactone inactivated)	biotech	NA	0	approved	unknown
DB14392	Influenza A virus A/Texas/50/2012 X-223 (H3N2) hemagglutinin antigen (propiolactone inactivated)	biotech	NA	0	approved	unknown
DB14393	Influenza B virus B/Massachusetts/2/2012 hemagglutinin antigen (propiolactone inactivated)	biotech	NA	0	approved	unknown
DB14394	Influenza A virus A/California/7/2009 (H1N1) live (attenuated) antigen	biotech	NA	308	approved	unknown
DB14395	Influenza A virus A/Victoria/361/2011 (H3N2) live (attenuated) antigen	biotech	NA	0	approved	unknown
DB14396	Influenza B virus B/Wisconsin/1/2010 live (attenuated) antigen	biotech	NA	0	approved	unknown
DB14397	Influenza B virus B/Massachusetts/2/2012 BX-51B hemagglutinin antigen (formaldehyde inactivated)	biotech	NA	0	approved	unknown
DB14398	Influenza A virus A/Brisbane/10/2010 (H1N1) hemagglutinin antigen (MDCK cell derived, propiolactone inactivated)	biotech	NA	0	approved	unknown
DB14399	Influenza A virus A/Texas/50/2012 X-223A (H3N2) hemagglutinin antigen (MDCK cell derived, propiolactone inactivated)	biotech	NA	0	approved	unknown
DB14400	Influenza B virus B/Massachusetts/2/2012 hemagglutinin antigen (MDCK cell derived, propiolactone inactivated)	biotech	NA	0	approved	unknown
DB14401	Influenza B virus B/Massachusetts/2/2012 BX-51B hemagglutinin antigen (propiolactone inactivated)	biotech	NA	0	approved	unknown
DB14402	Influenza A virus A/Switzerland/9715293/2013 NIB-88 (H3N2) hemagglutinin antigen (propiolactone inactivated)	biotech	NA	0	approved	unknown
DB14403	Influenza B virus B/Phuket/3073/2013 hemagglutinin antigen (propiolactone inactivated)	biotech	NA	0	approved	unknown
DB14404	Influenza A virus A/California/7/2009 X-181 (H1N1) hemagglutinin antigen (formaldehyde inactivated)	biotech	NA	0	approved	unknown
DB14405	Influenza A virus A/Switzerland/9715293/2013 NIB-88 (H3N2) hemagglutinin antigen (formaldehyde inactivated)	biotech	NA	0	approved	unknown
DB14406	Influenza B virus B/Brisbane/9/2014 hemagglutinin antigen (formaldehyde inactivated)	biotech	NA	0	approved	unknown
DB14407	Influenza B virus B/Phuket/3073/2013 hemagglutinin antigen (formaldehyde inactivated)	biotech	NA	0	approved	unknown
DB14408	Influenza A virus A/South Australia/55/2014 IVR-175 (H3N2) hemagglutinin antigen (propiolactone inactivated)	biotech	NA	0	approved	unknown
DB14409	Human adenovirus e serotype 4 strain cl-68578 antigen	biotech	NA	414	approved	unknown
DB14410	Human adenovirus b serotype 7	biotech	NA	0	approved	unknown
DB14411	Influenza A virus A/Victoria/361/2011 IVR-165 (H3N2) hemagglutinin antigen (propiolactone inactivated)	biotech	NA	0	approved	unknown
DB14412	Influenza B virus B/Hubei-Wujiagang/158/2009 BX-39 hemagglutinin antigen (propiolactone inactivated)	biotech	NA	0	approved	unknown
DB14413	Influenza A virus A/Hong Kong/4801/2014 X-263B (H3N2) hemagglutinin antigen (formaldehyde inactivated)	biotech	NA	0	approved	unknown
DB14414	Influenza A virus A/California/7/2009 X-179A (H1N1) hemagglutinin antigen (UV, formaldehyde inactivated)	biotech	NA	0	approved	unknown
DB14415	Influenza A virus A/Switzerland/9715293/2013 NIB-88 (H3N2) hemagglutinin antigen (UV, formaldehyde inactivated)	biotech	NA	0	approved	unknown
DB14416	Influenza B virus B/Phuket/3073/2013 hemagglutinin antigen (UV, formaldehyde inactivated)	biotech	NA	0	approved	unknown
DB14417	Influenza A virus A/Hong Kong/4801/2014 (H3N2) recombinant hemagglutinin antigen	biotech	NA	0	approved	unknown
DB14418	Influenza B virus B/Brisbane/60/2008 recombinant hemagglutinin antigen	biotech	NA	0	approved	unknown
DB14419	Influenza A virus A/Christchurch/16/2010 NIB-74XP (H1N1) hemagglutinin antigen (formaldehyde inactivated)	biotech	NA	0	approved	unknown
DB14420	Influenza A virus A/South Australia/55/2014 (H3N2) hemagglutinin antigen (MDCK cell derived, propiolactone inactivated)	biotech	NA	0	approved	unknown
DB14421	Influenza B virus B/Utah/9/2014 hemagglutinin antigen (MDCK cell derived, propiolactone inactivated)	biotech	NA	0	approved	unknown
DB14422	Influenza A virus A/Michigan/45/2015 X-275 (H1N1) hemagglutinin antigen (formaldehyde inactivated)	biotech	NA	0	approved	unknown
DB14423	Influenza A virus A/Michigan/45/2015 (H1N1) recombinant hemagglutinin antigen	biotech	NA	0	approved	unknown
DB14424	Influenza A virus A/Hong Kong/4801/2014 X-263B (H3N2) hemagglutinin antigen (propiolactone inactivated)	biotech	NA	0	approved	unknown
DB14425	Influenza A virus A/Slovenia/2903/2015 (H1N1) live (attenuated) antigen	biotech	NA	0	approved	unknown
DB14426	Influenza A virus A/New caledonia/71/2014 (H3N2) live (attenuated) antigen	biotech	NA	0	approved	unknown
DB14427	Neisseria meningitidis group a capsular oligosaccharide diphtheria crm197 protein conjugate antigen	biotech	NA	0	approved	unknown
DB14428	Neisseria meningitidis group c capsular oligosaccharide diphtheria crm197 protein conjugate antigen	biotech	NA	0	approved	unknown
DB14429	Neisseria meningitidis group w-135 capsular oligosaccharide diphtheria crm197 protein conjugate antigen	biotech	NA	0	approved	unknown
DB14430	Neisseria meningitidis group y capsular oligosaccharide diphtheria crm197 protein conjugate antigen	biotech	NA	0	approved	unknown
DB14431	Influenza A virus A/Singapore/gp1908/2015 IVR-180 (H1N1) hemagglutinin antigen (propiolactone inactivated)	biotech	NA	0	approved	unknown
DB14432	Influenza A virus A/Singapore/gp1908/2015 IVR-180 (H1N1) hemagglutinin antigen (formaldehyde inactivated)	biotech	NA	0	approved	unknown
DB14433	Influenza A virus A/Singapore/gp1908/2015 IVR-180 (H1N1) hemagglutinin antigen (MDCK cell derived, propiolactone inactivated)	biotech	NA	0	approved	unknown
DB14434	Influenza A virus A/Singapore/gp2050/2015 (H3N2) hemagglutinin antigen (MDCK cell derived, propiolactone inactivated)	biotech	NA	0	approved	unknown
DB14435	Influenza B virus B/Hong Kong/259/2010 hemagglutinin antigen (MDCK cell derived, propiolactone inactivated)	biotech	NA	0	approved	unknown
DB14436	Influenza A virus A/Hong Kong/4801/2014 (H3N2) hemagglutinin antigen (MDCK cell derived, propiolactone inactivated)	biotech	NA	0	approved	unknown
DB14437	Influenza A virus A/Singapore/gp1908/2015 IVR-180 (H1N1) hemagglutinin antigen (UV, formaldehyde inactivated)	biotech	NA	0	approved	unknown
DB14438	Influenza A virus A/Hong Kong/4801/2014 X-263B (H3N2) hemagglutinin antigen (UV, formaldehyde inactivated)	biotech	NA	0	approved	unknown
DB14439	Influenza B virus B/Brisbane/60/2008 hemagglutinin antigen (UV, formaldehyde inactivated)	biotech	NA	0	approved	unknown
DB14440	Influenza A virus A/Singapore/GP1908/2015 IVR-180A (H1N1) hemagglutinin antigen (propiolactone inactivated)	biotech	NA	0	approved	unknown
DB14441	Influenza B virus B/Brisbane/46/2015 hemagglutinin antigen (propiolactone inactivated)	biotech	NA	0	approved	unknown
DB14442	Influenza B virus B/Phuket/3073/2013 BVR-1B hemagglutinin antigen (propiolactone inactivated)	biotech	NA	0	approved	unknown
DB14443	Vibrio cholerae CVD 103-HgR strain live antigen	biotech	NA	741	approved	unknown
DB14444	Influenza A virus A/California/7/2009 (H1N1)-like antigen (propiolactone inactivated)	biotech	NA	0	approved	unknown
DB14445	Influenza A virus A/Victoria/210/2009 X-187 (H3N2) antigen (formaldehyde inactivated)	biotech	NA	308	approved	unknown
DB14446	Influenza A virus A/South Dakota/6/2007 (H1N1) live (attenuated) antigen	biotech	NA	0	approved	unknown
DB14447	Influenza A virus A/Uruguay/716/2007(H3N2) live (attenuated) antigen	biotech	NA	0	approved	unknown
DB14449	Influenza A virus A/Perth/16/2009 (H3N2) live (attenuated) antigen	biotech	NA	308	approved	unknown
DB14450	Influenza A virus A/Victoria/361/2011 IVR-165 (H3N2) antigen (formaldehyde inactivated)	biotech	NA	0	approved	unknown
DB14451	Influenza B virus B/Texas/6/2011 antigen (formaldehyde inactivated)	biotech	NA	0	approved	unknown
DB14452	Influenza A virus A/Texas/50/2012 X-223A (H3N2) antigen (formaldehyde inactivated)	biotech	NA	0	approved	unknown
DB14453	Influenza B virus B/Massachusetts/2/2012 antigen (formaldehyde inactivated)	biotech	NA	0	approved	unknown
DB14454	Influenza B virus B/Massachusetts/2/2012 BX-51B antigen (formaldehyde inactivated)	biotech	NA	0	approved	unknown
DB14455	Influenza A virus A/California/7/2009 X-181 (H1N1) antigen (formaldehyde inactivated)	biotech	NA	0	approved	unknown
DB14456	Influenza B virus B/Brisbane/9/2014 antigen (formaldehyde inactivated)	biotech	NA	0	approved	unknown
DB14457	Influenza A virus A/Hong Kong/4801/2014 X-263B (H3N2) antigen (formaldehyde inactivated)	biotech	NA	0	approved	unknown
DB14458	Influenza A virus A/Michigan/45/2015 X-275 (H1N1) antigen (formaldehyde inactivated)	biotech	NA	0	approved	unknown
DB14459	Influenza A virus A/Hong Kong/4801/2014 X-263B (H3N2) antigen (propiolactone inactivated)	biotech	NA	0	approved	unknown
DB14460	Influenza A virus A/Singapore/gp1908/2015 IVR-180 (H1N1) antigen (propiolactone inactivated)	biotech	NA	0	approved	unknown
DB14461	Influenza A virus A/Singapore/gp1908/2015 IVR-180 (H1N1) antigen (formaldehyde inactivated)	biotech	NA	0	approved	unknown
DB14462	Influenza A virus A/Singapore/GP1908/2015 IVR-180 (H1N1) antigen (MDCK cell derived, propiolactone inactivated)	biotech	NA	0	approved	unknown
DB14463	Influenza A virus A/Singapore/GP2050/2015 (H3N2) antigen (MDCK cell derived, propiolactone inactivated)	biotech	NA	0	approved	unknown
DB14464	Influenza B virus B/Hong Kong/259/2010 antigen (MDCK cell derived, propiolactone inactivated)	biotech	NA	0	approved	unknown
DB14465	Influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen (MDCK cell derived, propiolactone inactivated)	biotech	NA	0	approved	unknown
DB14466	Influenza A virus A/Singapore/GP1908/2015 IVR-180 (H1N1) antigen (UV, formaldehyde inactivated)	biotech	NA	0	approved	unknown
DB14467	Influenza A virus A/Hong Kong/4801/2014 X-263B (H3N2) antigen (UV, formaldehyde inactivated)	biotech	NA	0	approved	unknown
DB14468	Influenza A virus A/Singapore/GP1908/2015 IVR-180A (H1N1) antigen (propiolactone inactivated)	biotech	NA	0	approved	unknown
DB14469	Influenza B virus B/Brisbane/46/2015 antigen (propiolactone inactivated)	biotech	NA	0	approved	unknown
DB14470	Influenza B virus B/Phuket/3073/2013 BVR-1B antigen (propiolactone inactivated)	biotech	NA	0	approved	unknown
DB14471	2-Ethylhexyl 4-phenylbenzophenone-2'-carboxylate	small molecule	NA	0	experimental	unknown
DB14472	Insulin-like growth factor II	biotech	NA	0	experimental	unknown
DB14473	Beroctocog alfa	biotech	NA	95	approved	unknown
DB14474	Sorbitan	small molecule	NA	0	experimental	unknown
DB14475	L-Lactic acid	small molecule	NA	0	experimental	unknown
DB14476	DL-alpha-Tocopherol	small molecule	NA	1	approved	unknown
DB14477	DL-alpha tocopheryl acetate	small molecule	NA	0	approved	unknown
DB14478	Povidone K30	small molecule	NA	0	approved	unknown
DB14479	Acetylcysteine zinc	small molecule	NA	61	experimental	unknown
DB14480	Acetylcysteine amide	small molecule	NA	0	experimental	unknown
DB14481	Calcium phosphate dihydrate	small molecule	NA	66	approved	unknown
DB14482	Sodium ascorbate	small molecule	NA	474	approved	unknown
DB14483	Calcium ascorbate	small molecule	NA	61	approved	unknown
DB14484	Magnesium ascorbate	small molecule	NA	24	approved	unknown
DB14485	Zinc ascorbate	small molecule	NA	123	approved	unknown
DB14486	Niacinamide ascorbate	small molecule	NA	61	approved	unknown
DB14487	Zinc acetate	small molecule	NA	61	approved	unknown
DB14488	Ferrous gluconate	small molecule	NA	125	approved	unknown
DB14489	Ferrous succinate	small molecule	NA	125	approved	unknown
DB14490	Ferrous ascorbate	small molecule	NA	27	approved	unknown
DB14491	Ferrous fumarate	small molecule	NA	122	approved	unknown
DB14492	Potassium triiodide	small molecule	NA	295	experimental	unknown
DB14493	Zinc glycinate	small molecule	NA	61	experimental	unknown
DB14494	Zinc carbonate	small molecule	NA	0	experimental	unknown
DB14495	Manganese citrate	small molecule	NA	0	experimental	unknown
DB14496	Sodium molybdate	small molecule	NA	0	approved	unknown
DB14497	Calcium magnesium potassium carbonate chloride hydroxide	small molecule	NA	0	experimental	unknown
DB14498	Potassium acetate	small molecule	NA	899	approved	unknown
DB14499	Potassium sulfate	small molecule	NA	1131	approved	unknown
DB14500	Potassium	small molecule	solid	860	approved	unknown
DB14501	Ferrous glycine sulfate	small molecule	NA	0	approved	unknown
DB14502	Sodium phosphate, dibasic	small molecule	NA	435	approved	unknown
DB14503	Sodium phosphate, monobasic, unspecified form	small molecule	NA	418	approved	unknown
DB14504	Sodium phosphate, dibasic, unspecified form	small molecule	NA	416	approved	unknown
DB14505	Sodium borate	small molecule	NA	0	approved	unknown
DB14506	Lithium hydroxide	small molecule	NA	1063	approved	unknown
DB14507	Lithium citrate	small molecule	NA	1085	approved	unknown
DB14508	Lithium succinate	small molecule	NA	0	experimental	unknown
DB14509	Lithium carbonate	small molecule	NA	1527	approved	Humans and other mammals
DB14510	Ferrous cation	small molecule	NA	0	experimental	unknown
DB14511	Acetate	small molecule	NA	0	experimental	unknown
DB14512	Mometasone furoate	small molecule	solid	1098	approved	Humans and other mammals
DB14513	Magnesium	small molecule	NA	1031	approved	unknown
DB14514	Magnesium levulinate	small molecule	NA	167	nutraceutical	unknown
DB14515	Magnesium lactate	small molecule	NA	167	nutraceutical	unknown
DB14516	Sodium cation	small molecule	NA	249	experimental	unknown
DB14517	Aluminium phosphate	small molecule	NA	305	approved	unknown
DB14518	Aluminum acetate	small molecule	NA	0	approved	unknown
DB14519	Aluminum cation	small molecule	NA	3	experimental	unknown
DB14520	Tetraferric tricitrate decahydrate	small molecule	NA	125	approved	unknown
DB14521	Silver cation	small molecule	NA	1	experimental	unknown
DB14522	Hydroxide ion	small molecule	NA	0	experimental	unknown
DB14523	Phosphate ion	small molecule	NA	65	experimental	unknown
DB14524	Gallium cation	small molecule	NA	0	experimental	unknown
DB14525	Chromic cation	small molecule	NA	0	experimental	unknown
DB14526	Chromic citrate	small molecule	NA	745	experimental	unknown
DB14527	Chromic nitrate	small molecule	NA	745	approved	unknown
DB14528	Chromium gluconate	small molecule	NA	745	approved	unknown
DB14529	Chromium nicotinate	small molecule	NA	745	approved	unknown
DB14530	Chromous sulfate	small molecule	NA	745	approved	unknown
DB14531	Carbonate ion	small molecule	NA	0	experimental	unknown
DB14532	Zinc cation	small molecule	NA	0	experimental	unknown
DB14533	Zinc chloride	small molecule	NA	61	approved	unknown
DB14534	Gold cation (1+)	small molecule	NA	0	experimental	unknown
DB14535	Indium cation In-111	small molecule	NA	0	experimental	unknown
DB14536	Strontium cation Sr-89	small molecule	NA	0	experimental	unknown
DB14537	Chromate ion Cr-51	small molecule	NA	0	experimental	unknown
DB14538	Hydrocortisone aceponate	small molecule	NA	1115	experimental	unknown
DB14539	Hydrocortisone acetate	small molecule	NA	1124	approved	unknown
DB14540	Hydrocortisone butyrate	small molecule	NA	266	approved	unknown
DB14541	Hydrocortisone cypionate	small molecule	NA	860	approved	unknown
DB14542	Hydrocortisone phosphate	small molecule	NA	347	approved	unknown
DB14543	Hydrocortisone probutate	small molecule	NA	265	approved	unknown
DB14544	Hydrocortisone valerate	small molecule	NA	265	approved	unknown
DB14545	Hydrocortisone succinate	small molecule	NA	1039	approved	unknown
DB14546	Sulfate ion	small molecule	NA	65	experimental	unknown
DB14547	Chloride ion	small molecule	NA	1	experimental	unknown
DB14548	Zinc sulfate, unspecified form	small molecule	NA	61	approved	unknown
DB14549	Gallium cation Ga-67	small molecule	NA	0	experimental	unknown
DB14550	Gallium chloride Ga-67	small molecule	NA	0	approved	unknown
DB14551	Phosphorus P-32	small molecule	NA	0	experimental	unknown
DB14552	Cupric cation	small molecule	NA	0	experimental	unknown
DB14553	Borate ion	small molecule	NA	0	experimental	unknown
DB14554	Dotatate	small molecule	NA	0	approved	unknown
DB14555	Ursadiol	small molecule	NA	0	approved	unknown
DB14556	Peracetic acid	small molecule	NA	0	experimental	unknown
DB14557	Ethylhexylglycerin	small molecule	NA	0	experimental	unknown
DB14558	Influenza A virus A/Singapore/INFIMH-16-0019/2016 NIB-104 (H3N2) antigen (formaldehyde inactivated)	biotech	NA	0	approved	unknown
